filename,set,reltype,connspan,conn_raw,conn_uttid,x2,x3,conn1,conn2,rs1,rs2,x5,x6,x7,arg1raw,arg1span,arg1_uttid,x9,x10,x11,arg2raw,arg2span,arg2_uttid,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,incomplete,relstart,EN_conn_utt,NP_conn_utt,EN_arg1_utt,EN_arg2_utt,Arg1_RawText,Arg2_RawText,EN_conn_utt_span,EN_arg1_utt_span,EN_arg2_utt_span,Arg1_SpanList,Arg2_SpanList,NP_conn_utt_span,Relation,Conn1,Conn2,ConnHeadSemClass1,Conn2SemClass1,ConnHeadSemClass2,Conn2SemClass2,Arg1_RawText,Arg2_RawText,Arg1_FirstSpanStart,Arg2_FirstSpanStart,FullRawText
IBA_15_Electrician_MG.txt,test,Implicit,,,,,,except,0,Expansion.Exception.Arg2-as-excpt,,,,,"He doesn‚Äôt collect money, he doesn‚Äôt collect money.",4145..4196,IBA_15_Electrician_MG__66,,,,"The only thing we collect... we say if you say we... uh... the work which we did for you, that, it, it pleases you, you will say, ""here, go and buy some soft drinks"", if for instance you gave ten naira, we will take it uh... happily, collect it from you and pray for God to bless you and make you very wealthy.",4199..4509,IBA_15_Electrician_MG__67,,,,,,,,,,,,,Null,4145,,,"He doesn‚Äôt collect money, he doesn‚Äôt collect money.","The only thing we collect... we say if you say we... uh... the work which we did for you, that, it, it pleases you, you will say, ""here, go and buy some soft drinks"", if for instance you gave ten naira, we will take it uh... happily, collect it from you and pray for God to bless you and make you very wealthy.","E no dey collect money, e no dey collect ego.","Only what we collect, we say if you say we, eh di work wey we do for you sey, e, e please you, you go say take, go buy minerals, if to say na ten naira you bring, we go take eh happily, collect am from you, pray for you sey God go bless you o, e go increase your your wealth very, very well.",,4145..4196,4199..4509,3848..3893,3896..4187,,Implicit,except,,Expansion.Exception.Arg2-as-excpt,,,,"He doesn't collect money, he doesn't collect money.","Only what we collect... we say if you say we, uh... the work we did for you that, it, it pleases you, you will say, ""here, go and buy some soft drinks"", if you bring ten naira, we will take it uh... happily, collect it from you, pray for God to bless you, he will make your wealth a lot of money.",3848,3896,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 130, dtype: object"
IBA_15_Electrician_MG.txt,test,Implicit,,,,,,in sum,0,Expansion.Instantiation.Arg1-as-instance,,,,,"The only thing we collect... we say if you say we... uh... the work which we did for you, that, it, it pleases you, you will say, ""here, go and buy some soft drinks"", if for instance you gave ten naira, we will take it uh... happily, collect it from you and pray for God to bless you and make you very wealthy.",4199..4509,IBA_15_Electrician_MG__67,,,,That is how we do it here.,4512..4538,IBA_15_Electrician_MG__68,,,,,,,,,,,,,Null,4199,,,"The only thing we collect... we say if you say we... uh... the work which we did for you, that, it, it pleases you, you will say, ""here, go and buy some soft drinks"", if for instance you gave ten naira, we will take it uh... happily, collect it from you and pray for God to bless you and make you very wealthy.",That is how we do it here.,"Only what we collect, we say if you say we, eh di work wey we do for you sey, e, e please you, you go say take, go buy minerals, if to say na ten naira you bring, we go take eh happily, collect am from you, pray for you sey God go bless you o, e go increase your your wealth very, very well.",Na so we dey do here.,,4199..4509,4512..4538,3896..4187,4190..4211,,Implicit,in sum,,Expansion.Level-of-detail.Arg1-as-detail,,,,"Only what we collect... we say if you say we, uh... the work we did for you that, it, it pleases you, you will say, ""here, go and buy some soft drinks"", if you bring ten naira, we will take it uh... happily, collect it from you, pray for God to bless you, he will make your wealth a lot of money.",: That's how we do it here.,3896,4190,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 131, dtype: object"
IBA_15_Electrician_MG.txt,test,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,That is how we do it here.,4512..4538,IBA_15_Electrician_MG__68,,,,We don‚Äôt collect money.,4541..4564,IBA_15_Electrician_MG__69,,,,,,,,,,,,,Null,4512,,,That is how we do it here.,We don‚Äôt collect money.,Na so we dey do here.,We no dey collect money.,,4512..4538,4541..4564,4190..4211,4214..4238,,Implicit,specifically,,Expansion.Level-of-detail.Arg2-as-detail,,,,: That's how we do it here.,We don’t collect money.,4190,4214,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 132, dtype: object"
IBA_15_Electrician_MG.txt,test,Implicit,,,,,,so,0,Contingency.Cause.Result,,,,,We don‚Äôt collect money.,4541..4564,IBA_15_Electrician_MG__69,,,,"Anybody who comes here, we do our own services for them.",4567..4623,IBA_15_Electrician_MG__70,,,,,,,,,,,,,Null,4541,,,We don‚Äôt collect money.,"Anybody who comes here, we do our own services for them.",We no dey collect money.,"Anybody wey come here, we do our own service for am.",,4541..4564,4567..4623,4214..4238,4241..4293,,Implicit,so,,Contingency.Cause.Result,,,,We don’t collect money.,"Anybody who comes here, we do our own services for them.",4214,4241,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 133, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,EntRel,,,,,,0,0,,,,,,Thank God for today!,0..20,IBA_21_Obodo-Barracks_MG__1,,,,My name is Titi Ade.,23..43,IBA_21_Obodo-Barracks_MG__2,,,,,,,,,,,,,Null,0,,,Thank God for today!,My name is Titi Ade.,We tank God for today o.,My name na Titi Ade.,,0..20,23..43,0..24,27..47,,EntRel,,,,,,,: Thank God for today!,My name is Titi Ade.,0,27,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 134, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,My name is Titi Ade.,23..43,IBA_21_Obodo-Barracks_MG__2,,,,I uh... I married...,46..66,IBA_21_Obodo-Barracks_MG__3,,,,,,,,,,,,,arg2-incomplete,23,,,My name is Titi Ade.,I uh... I married...,My name na Titi Ade.,I ehn I marry...,,23..43,46..66,27..47,50..66,,Implicit,and,,Expansion.Conjunction,,,,My name is Titi Ade.,I uh... I married...,27,50,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 135, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,0,0,Reformulation,,,,,I uh... I married...,46..66,IBA_21_Obodo-Barracks_MG__3,,,,"Some years ago, I married a soldier.",69..105,IBA_21_Obodo-Barracks_MG__4,,,,,,,,,,,,,arg1-incomplete,46,,,I uh... I married...,"Some years ago, I married a soldier.",I ehn I marry...,"Some years ago, I marry to soldier man.",,46..66,69..105,50..66,69..108,,Implicit,,,reformulation,,,,I uh... I married...,"Some years ago, I married a soldier.",50,69,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 136, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,and,so,Expansion.Conjunction,Contingency.Cause.Result,,,,"Some years ago, I married a soldier.",69..105,IBA_21_Obodo-Barracks_MG__4,,,,I live in the barracks.,108..131,IBA_21_Obodo-Barracks_MG__5,,,,,,,,,,,,,Null,69,,,"Some years ago, I married a soldier.",I live in the barracks.,"Some years ago, I marry to soldier man.",I 'm living in di barracks.,,69..105,108..131,69..108,111..138,,Implicit,and,so,Expansion.Conjunction,Contingency.Cause.Result,,,"Some years ago, I married a soldier.",: I live in the barracks.,69,111,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 137, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,previously,0,Temporal.Asynchronous.Succession,,,,,I live in the barracks.,108..131,IBA_21_Obodo-Barracks_MG__5,,,,We lived in the northern part of Nigeria before.,134..182,IBA_21_Obodo-Barracks_MG__6,,,,,,,,,,,,,Null,108,,,I live in the barracks.,We lived in the northern part of Nigeria before.,I 'm living in di barracks.,We don live for northern part of Nigeria before.,,108..131,134..182,111..138,141..189,,Explicit,before,,Temporal.Asynchronous.Succession,,,,: I live in the barracks.,We lived in the northern part of Nigeria before.,111,141,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 138, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,more specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,We lived in the northern part of Nigeria before.,134..182,IBA_21_Obodo-Barracks_MG__6,,,,"We lived in Jos, we lived in Bauchi.",185..221,IBA_21_Obodo-Barracks_MG__7,,,,,,,,,,,,,Null,134,,,We lived in the northern part of Nigeria before.,"We lived in Jos, we lived in Bauchi.",We don live for northern part of Nigeria before.,"We live for Jos, we live for Bauchi.",,134..182,185..221,141..189,192..228,,Implicit,more specifically,,Expansion.Level-of-detail.Arg2-as-detail,,,,We lived in the northern part of Nigeria before.,"We lived in Jos, we lived in Bauchi.",141,192,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 139, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,and,then,Expansion.Conjunction,Temporal.Asynchronous.Precedence,,,,"We lived in Jos, we lived in Bauchi.",185..221,IBA_21_Obodo-Barracks_MG__7,,,,"From Bauchi to Jos, from Jos to Lagos.",224..262,IBA_21_Obodo-Barracks_MG__8,,,,,,,,,,,,,Null,185,,,"We lived in Jos, we lived in Bauchi.","From Bauchi to Jos, from Jos to Lagos.","We live for Jos, we live for Bauchi.","From Bauchi to Jos, from Jos to Lagos.",,185..221,224..262,192..228,231..269,,Implicit,then,,Temporal.Asynchronous.Precedence,,,,"We lived in Jos, we lived in Bauchi.","From Bauchi to Jos, from Jos to Lagos.",192,231,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 140, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,and,then,Expansion.Conjunction,Temporal.Asynchronous.Precedence,,,,"From Bauchi to Jos, from Jos to Lagos.",224..262,IBA_21_Obodo-Barracks_MG__8,,,,"As we left Lagos, we came to Ibadan.",265..301,IBA_21_Obodo-Barracks_MG__9,,,,,,,,,,,,,Null,224,,,"From Bauchi to Jos, from Jos to Lagos.","As we left Lagos, we came to Ibadan.","From Bauchi to Jos, from Jos to Lagos.","As we leave dem Lagos, we come Ibadan.",,224..262,265..301,231..269,272..310,,Implicit,then,,Temporal.Asynchronous.Precedence,,,,"From Bauchi to Jos, from Jos to Lagos.",": As we left Lagos, we came to Ibadan.",231,272,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 141, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,EntRel,,,,,,0,0,,,,,,"My church which I'm going to is Mountain of Fire and Miracle Ministry, South West Two, Ojoo.",314..406,IBA_21_Obodo-Barracks_MG__11,,,,"Everything happening in Nigeria, everything is in God's hands.",409..471,IBA_21_Obodo-Barracks_MG__12,,,,,,,,,,,,,Null,314,,,"My church which I'm going to is Mountain of Fire and Miracle Ministry, South West Two, Ojoo.","Everything happening in Nigeria, everything is in God's hands.","My church wey I dey go na Mountain of Fire and Miracle Ministry, South West two, Ojo.","Everyting wey dey happen for Nigeria, everyting dey God hand o.",,314..406,409..471,324..409,412..475,,EntRel,,,,,,,": My church which I'm going to is Mountain of Fire and Miracle Ministry, South West Two, Ojoo.",": Everything happening in Nigeria, everything is in God's hands.",324,412,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 142, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,so,0,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,,"Everything happening in Nigeria, everything is in God's hands.",409..471,IBA_21_Obodo-Barracks_MG__12,,,,Let's just leave everything to God.,474..509,IBA_21_Obodo-Barracks_MG__13,,,,,,,,,,,,,Null,409,,,"Everything happening in Nigeria, everything is in God's hands.",Let's just leave everything to God.,"Everyting wey dey happen for Nigeria, everyting dey God hand o.",Make we just leave everyting for God.,,409..471,474..509,412..475,478..515,,Implicit,so,,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,": Everything happening in Nigeria, everything is in God's hands.",: Let's just leave everything to God.,412,478,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 143, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,as a result,0,Contingency.Cause.Result,,,,,"Because like our soldiers, they have killed a lot of them.",512..570,IBA_21_Obodo-Barracks_MG__14,,,,"Many of the women... many women in the barracks now, they are widows.",573..642,IBA_21_Obodo-Barracks_MG__15,,,,,,,,,,,,,Null,512,,,"Because like our soldiers, they have killed a lot of them.","Many of the women... many women in the barracks now, they are widows.","Because like our soldiers, de don kill many of dem.","Many of di women, many women in di barracks now, de are widows.",,512..570,573..642,518..569,572..635,,Implicit,as a result,,Contingency.Cause.Result,,,,"Because, like our soldiers, they have killed a lot of them.","Many of the women... many women in the barracks now, they are widows.",518,572,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 144, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,in other words,0,Expansion.Equivalence,,,,,"Many of the women... many women in the barracks now, they are widows.",573..642,IBA_21_Obodo-Barracks_MG__15,,,,They don‚Äôt have of... husbands.,645..676,IBA_21_Obodo-Barracks_MG__16,,,,,,,,,,,,,Null,573,,,"Many of the women... many women in the barracks now, they are widows.",They don‚Äôt have of... husbands.,"Many of di women, many women in di barracks now, de are widows.","De don't have of, husbands.",,573..642,645..676,572..635,638..665,,Implicit,in other words,,Expansion.Equivalence,,,,"Many of the women... many women in the barracks now, they are widows.",: They don't have of... husbands.,572,638,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 145, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,They don‚Äôt have of... husbands.,645..676,IBA_21_Obodo-Barracks_MG__16,,,,"Some of them, they are very young, some with one child, some with two children, and so on like that.",679..779,IBA_21_Obodo-Barracks_MG__17,,,,,,,,,,,,,Null,645,,,They don‚Äôt have of... husbands.,"Some of them, they are very young, some with one child, some with two children, and so on like that.","De don't have of, husbands.","Some of dem, de are very young, some wit one child, some with two children, and so on like dat.",,645..676,679..779,638..665,668..763,,Implicit,and,,Expansion.Conjunction,,,,: They don't have of... husbands.,"Some of them, they are very young, some with one child, some with two children, and so on like that.",638,668,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 146, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,in order for,specifically,Contingency.Purpose.Arg2-as-goal,Expansion.Level-of-detail.Arg2-as-detail,,,,And we are still praying.,782..807,IBA_21_Obodo-Barracks_MG__18,,,,"May God just help us with the problem of Boko Haram which is killing our soldiers, and some innocent uh... people.",810..924,IBA_21_Obodo-Barracks_MG__19,,,,,,,,,,,,,Null,782,,,And we are still praying.,"May God just help us with the problem of Boko Haram which is killing our soldiers, and some innocent uh... people.",And we still dey for prayer.,"Make God just help us for di problem of di Boko Haram wey dey kill our soldiers, and some innocent eh people.",,782..807,810..924,766..794,797..906,,Implicit,more specifically,,Expansion.Level-of-detail.Arg2-as-detail,,,,And we are still praying.,"May God just help us with the problem of Boko Haram which is killing our soldiers, and some innocent uh... people.",766,797,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 147, dtype: object"
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,indeed,0,Expansion.Level-of-detail.Arg1-as-detail,,,,,"May God just help us with the problem of Boko Haram which is killing our soldiers, and some innocent uh... people.",810..924,IBA_21_Obodo-Barracks_MG__19,,,,We are still praying.,927..948,IBA_21_Obodo-Barracks_MG__20,,,,,,,,,,,,,Null,810,,,"May God just help us with the problem of Boko Haram which is killing our soldiers, and some innocent uh... people.",We are still praying.,"Make God just help us for di problem of di Boko Haram wey dey kill our soldiers, and some innocent eh people.",Na di prayer we still dey o.,,810..924,927..948,797..906,909..937,,Implicit,in sum,,Expansion.Level-of-detail.Arg1-as-detail,,,,"May God just help us with the problem of Boko Haram which is killing our soldiers, and some innocent uh... people.",We are still praying.,797,909,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 148, dtype: object"
