filename,set,reltype,connspan,conn_raw,conn_uttid,x2,x3,conn1,conn2,rs1,rs2,x5,x6,x7,arg1raw,arg1span,arg1_uttid,x9,x10,x11,arg2raw,arg2span,arg2_uttid,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,incomplete,relstart,EN_conn_utt,NP_conn_utt,EN_arg1_utt,EN_arg2_utt,Arg1_RawText,Arg2_RawText,EN_conn_utt_span,EN_arg1_utt_span,EN_arg2_utt_span,Arg1_SpanList,Arg2_SpanList,NP_conn_utt_span,Relation,Conn1,Conn2,NP_rs1,NP_rs2,ConnHeadSemClass1,Conn2SemClass1,Arg1_FirstSpanStart,Arg2_FirstSpanStart,FullRawText,FileNumber,Section,Conn2SemClass2,ConnHeadSemClass2
BEN_34_Tale_MG.txt,train,Implicit,,,,,,then,0,Narrative-response,,,,,"""Speak up!""",2312..2323,BEN_34_Tale_MG__48,,,,"""If I'm the one who ate this food, if I'm the one who ate this food, Kpangolo must swallow me, the fish must swallow me.""",2326..2447,BEN_34_Tale_MG__49,,,,,,,,,,,,,Null,2312,,,"""Speak up!""","""If I'm the one who ate this food, if I'm the one who ate this food, Kpangolo must swallow me, the fish must swallow me.""",Talk loud!,"If na me eat dis food, if na me eat dis food, Kpangolo must to swallow me, fish must to swallow me.",,2312..2323,2326..2447,1947..1957,1960..2059,,,,,,,,,2312,2326,"Talk loud! If na me eat dis food, if na me eat dis food, Kpangolo must to swallow me, fish must to swallow me.",2533,22,,
BEN_34_Tale_MG.txt,train,Implicit,,,,,,but,0,Comparison.Concession.Arg2-as-denier,,,,,"""If I'm the one who ate this food, if I'm the one who ate this food, Kpangolo must swallow me, the fish must swallow me.""",2326..2447,BEN_34_Tale_MG__49,,,,He didn't even finish singing.,2450..2480,BEN_34_Tale_MG__50,,,,,,,,,,,,,Null,2326,,,"""If I'm the one who ate this food, if I'm the one who ate this food, Kpangolo must swallow me, the fish must swallow me.""",He didn't even finish singing.,"If na me eat dis food, if na me eat dis food, Kpangolo must to swallow me, fish must to swallow me.",E never even sing am finish.,,2326..2447,2450..2480,1960..2059,2062..2090,,,,,,,,,2326,2450,"If na me eat dis food, if na me eat dis food, Kpangolo must to swallow me, fish must to swallow me. E never even sing am finish.",2534,22,,
BEN_34_Tale_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,He didn't even finish singing.,2450..2480,BEN_34_Tale_MG__50,,,,A fish just came out like that and swallowed him.,2483..2532,BEN_34_Tale_MG__51,,,,,,,,,,,,,Null,2450,,,He didn't even finish singing.,A fish just came out like that and swallowed him.,E never even sing am finish.,"Na so fish just come outside, fish con swallow.",,2450..2480,2483..2532,2062..2090,2093..2140,,,,,,,,,2450,2483,"E never even sing am finish. Na so fish just come outside, fish con swallow.",2537,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,0,0,Reformulation,,,,,"There was this, uh...",50..71,BEN_36_Clever-Girl_MG__2,,,,"The, this girl was in this village.",74..109,BEN_36_Clever-Girl_MG__3,,,,,,,,,,,,,arg1-incomplete,50,,,"There was this, uh...","The, this girl was in this village.",Dere was dis eh...,"Di, dis girl dey dis village.",,50..71,74..109,42..60,63..92,,,,,,,,,50,74,"Dere was dis eh... Di, dis girl dey dis village.",2540,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"The, this girl was in this village.",74..109,BEN_36_Clever-Girl_MG__3,,,,"The father was proud of her for being clever, she is well read, she is clever.",112..190,BEN_36_Clever-Girl_MG__4,,,,,,,,,,,,,Null,74,,,"The, this girl was in this village.","The father was proud of her for being clever, she is well read, she is clever.","Di, dis girl dey dis village.","Papa dey proud of her sey im pikin, e dey clever, im pikin know book, im dey clever.",,74..109,112..190,63..92,95..179,,,,,,,,,74,112,"Di, dis girl dey dis village. Papa dey proud of her sey im pikin, e dey clever, im pikin know book, im dey clever.",2541,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,indeed,0,Expansion.Equivalence,,,,,"The father was proud of her for being clever, she is well read, she is clever.",112..190,BEN_36_Clever-Girl_MG__4,,,,The father was proud of her.,193..221,BEN_36_Clever-Girl_MG__5,,,,,,,,,,,,,Null,112,,,"The father was proud of her for being clever, she is well read, she is clever.",The father was proud of her.,"Papa dey proud of her sey im pikin, e dey clever, im pikin know book, im dey clever.",Papa dey proud of her.,,112..190,193..221,95..179,182..204,,,,,,,,,112,193,"Papa dey proud of her sey im pikin, e dey clever, im pikin know book, im dey clever. Papa dey proud of her.",2543,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,0,0,Reformulation,,,,,"So, the king told him...",224..248,BEN_36_Clever-Girl_MG__6,,,,"Uh, so the king heard about it.",251..282,BEN_36_Clever-Girl_MG__7,,,,,,,,,,,,,arg1-incomplete,224,,,"So, the king told him...","Uh, so the king heard about it.",So di king con tell am...,Eh king con dey hear am.,,224..248,251..282,207..232,235..259,,,,,,,,,224,251,So di king con tell am... Eh king con dey hear am.,2545,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,Null,Null,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"Uh, so the king heard about it",251..281,BEN_36_Clever-Girl_MG__7,Null,Null,Null,"So he was, so he was hearing that the man",285..326,BEN_36_Clever-Girl_MG__8,Null,Null,Null,,,,,,,285,DEFAULT,,arg2-incomplete,251,,,"Uh, so the king heard about it.","So he was, so he was hearing that the man...",Eh king con dey hear am.,"Con dey, con dey hear di man sey...",,251..282,285..329,235..259,262..297,,,,,,,,,251,285,"Eh king con dey hear am. Con dey, con dey hear di man sey...",2546,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,0,0,Reformulation,,,,,"So he was, so he was hearing that the man...",285..329,BEN_36_Clever-Girl_MG__8,,,,"The man was was saying that the child was proud, the child was very wise.",332..405,BEN_36_Clever-Girl_MG__9,,,,,,,,,,,,,arg1-incomplete,285,,,"So he was, so he was hearing that the man...","The man was was saying that the child was proud, the child was very wise.","Con dey, con dey hear di man sey...","Di man dey talk sey im pikin dey proud, pikin get sense well, well.",,285..329,332..405,262..297,300..367,,,,,,,,,285,332,"Con dey, con dey hear di man sey... Di man dey talk sey im pikin dey proud, pikin get sense well, well.",2547,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"The man was was saying that the child was proud, the child was very wise.",332..405,BEN_36_Clever-Girl_MG__9,,,,The child was clever.,408..429,BEN_36_Clever-Girl_MG__10,,,,,,,,,,,,,Null,332,,,"The man was was saying that the child was proud, the child was very wise.",The child was clever.,"Di man dey talk sey im pikin dey proud, pikin get sense well, well.",Sey pikin clever.,,332..405,408..429,300..367,370..387,,,,,,,,,332,408,"Di man dey talk sey im pikin dey proud, pikin get sense well, well. Sey pikin clever.",2548,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,So the king asked the man to come one day.,432..474,BEN_36_Clever-Girl_MG__11,,,,"He told him, ""I hear you're saying that your child is clever. Ge-, get, she's got more sense than than anyone.""",477..588,BEN_36_Clever-Girl_MG__12,,,,,,,,,,,,,Null,432,,,So the king asked the man to come one day.,"He told him, ""I hear you're saying that your child is clever. Ge-, get, she's got more sense than than anyone.""",King con call di man come one day.,"Con tell am sey I dey hear you dey talk sey your pikin dey clever, ge-... get, e get sense pass everybody.",,432..474,477..588,390..424,427..533,,,,,,,,,432,477,"King con call di man come one day. Con tell am sey I dey hear you dey talk sey your pikin dey clever, ge-... get, e get sense pass everybody.",2550,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Narrative-response,,,,,"He told him, ""I hear you're saying that your child is clever. Ge-, get, she's got more sense than than anyone.""",477..588,BEN_36_Clever-Girl_MG__12,,,,"The man said, ""yes.""",591..611,BEN_36_Clever-Girl_MG__13,,,,,,,,,,,,,Null,477,,,"He told him, ""I hear you're saying that your child is clever. Ge-, get, she's got more sense than than anyone.""","The man said, ""yes.""","Con tell am sey I dey hear you dey talk sey your pikin dey clever, ge-... get, e get sense pass everybody.",Di man con talk say yes.,,477..588,591..611,427..533,536..560,,,,,,,,,477,591,"Con tell am sey I dey hear you dey talk sey your pikin dey clever, ge-... get, e get sense pass everybody. Di man con talk say yes.",2551,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"The man said, ""yes.""",591..611,BEN_36_Clever-Girl_MG__13,,,,He said she is very clever.,614..641,BEN_36_Clever-Girl_MG__14,,,,,,,,,,,,,Null,591,,,"The man said, ""yes.""",He said she is very clever.,Di man con talk say yes.,"Sey e clever well, well.",,591..611,614..641,536..560,563..587,,,,,,,,,591,614,"Di man con talk say yes. Sey e clever well, well.",2552,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"So the King said, ""okay, since you said your daughter is clever, take these eggs.""",644..726,BEN_36_Clever-Girl_MG__15,,,,"""The eggs, if no one breaks them with their hands, will they hatch by themselves?""",729..811,BEN_36_Clever-Girl_MG__16,,,,,,,,,,,,,Null,644,,,"So the King said, ""okay, since you said your daughter is clever, take these eggs.""","""The eggs, if no one breaks them with their hands, will they hatch by themselves?""","Naim di king con talk sey okay since you say your daughter clever, carry dis egg.","Shey egg, mey dem no use hand break, e go fit hatch by itself?",,644..726,729..811,590..671,674..736,,,,,,,,,644,729,"Naim di king con talk sey okay since you say your daughter clever, carry dis egg. Shey egg, mey dem no use hand break, e go fit hatch by itself?",2554,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,in other words,0,Expansion.Equivalence,,,,,"""The eggs, if no one breaks them with their hands, will they hatch by themselves?""",729..811,BEN_36_Clever-Girl_MG__16,,,,"""Will a chicken hatch?""",814..837,BEN_36_Clever-Girl_MG__17,,,,,,,,,,,,,Null,729,,,"""The eggs, if no one breaks them with their hands, will they hatch by themselves?""","""Will a chicken hatch?""","Shey egg, mey dem no use hand break, e go fit hatch by itself?",Chicken go come outside?,,729..811,814..837,674..736,739..763,,,,,,,,,729,814,"Shey egg, mey dem no use hand break, e go fit hatch by itself? Chicken go come outside?",2556,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Narrative-response,,,,,"""Will a chicken hatch?""",814..837,BEN_36_Clever-Girl_MG__17,,,,"They said, ""yes.""",840..857,BEN_36_Clever-Girl_MG__18,,,,,,,,,,,,,Null,814,,,"""Will a chicken hatch?""","They said, ""yes.""",Chicken go come outside?,De say yes.,,814..837,840..857,739..763,766..777,,,,,,,,,814,840,Chicken go come outside? De say yes.,2558,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"Then he said, ""now, take them home to your child.""",860..910,BEN_36_Clever-Girl_MG__19,,,,"""Tell your child that she should hatch these eggs. Let the chicks come out.""",913..989,BEN_36_Clever-Girl_MG__20,,,,,,,,,,,,,Null,860,,,"Then he said, ""now, take them home to your child.""","""Tell your child that she should hatch these eggs. Let the chicks come out.""",Con talk sey oya carry am go give your pikin for house.,"Tell your pikin sey make e hatch dis egg, make di chicks come outside.",,860..910,913..989,780..835,838..908,,,,,,,,,860,913,"Con talk sey oya carry am go give your pikin for house. Tell your pikin sey make e hatch dis egg, make di chicks come outside.",2560,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"""Tell your child that she should hatch these eggs. Let the chicks come out.""",913..989,BEN_36_Clever-Girl_MG__20,,,,"He said that if she cannot do it, if the child cannot do it, then, they will kill, they will beat the man to death.",992..1107,BEN_36_Clever-Girl_MG__21,,,,,,,,,,,,,Null,913,,,"""Tell your child that she should hatch these eggs. Let the chicks come out.""","He said that if she cannot do it, if the child cannot do it, then, they will kill, they will beat the man to death.","Tell your pikin sey make e hatch dis egg, make di chicks come outside.","E say if e no fit do am, if di pikin no fit do am, den, de go kill, de go beat di man till death.",,913..989,992..1107,838..908,911..1008,,,,,,,,,913,992,"Tell your pikin sey make e hatch dis egg, make di chicks come outside. E say if e no fit do am, if di pikin no fit do am, den, de go kill, de go beat di man till death.",2561,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,So the man left.,1137..1153,BEN_36_Clever-Girl_MG__23,,,,"As he got home, he told the child, ""listen to what the King said.""",1156..1222,BEN_36_Clever-Girl_MG__24,,,,,,,,,,,,,Null,1137,,,So the man left.,"As he got home, he told the child, ""listen to what the King said.""",Di man con go.,"As e reach house, con tell pikin sey see wetin di king talk o.",,1137..1153,1156..1222,1039..1053,1056..1118,,,,,,,,,1137,1156,"Di man con go. As e reach house, con tell pikin sey see wetin di king talk o.",2566,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"As he got home, he told the child, ""listen to what the King said.""",1156..1222,BEN_36_Clever-Girl_MG__24,,,,"He said, ""if you can't do it, they will beat me to death.""",1225..1283,BEN_36_Clever-Girl_MG__25,,,,,,,,,,,,,Null,1156,,,"As he got home, he told the child, ""listen to what the King said.""","He said, ""if you can't do it, they will beat me to death.""","As e reach house, con tell pikin sey see wetin di king talk o.","E say if you no fit do am, sey de go beat me till death.",,1156..1222,1225..1283,1056..1118,1121..1177,,,,,,,,,1156,1225,"As e reach house, con tell pikin sey see wetin di king talk o. E say if you no fit do am, sey de go beat me till death.",2567,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"""Go into the house. Go to sleep.""",1373..1406,BEN_36_Clever-Girl_MG__28,,,,"""Don't worry.""",1409..1423,BEN_36_Clever-Girl_MG__29,,,,,,,,,,,,,Null,1373,,,"""Go into the house. Go to sleep.""","""Don't worry.""","Go inside house, go sleep.",No worry.,,1373..1406,1409..1423,1262..1288,1291..1300,,,,,,,,,1373,1409,"Go inside house, go sleep. No worry.",2575,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,"""Don't worry.""",1409..1423,BEN_36_Clever-Girl_MG__29,,,,"""Tomorrow, you... I will give you the answer.""",1426..1472,BEN_36_Clever-Girl_MG__30,,,,,,,,,,,,,Null,1409,,,"""Don't worry.""","""Tomorrow, you... I will give you the answer.""",No worry.,"Tomorrow, you, I go tell you your answer.",,1409..1423,1426..1472,1291..1300,1303..1344,,,,,,,,,1409,1426,"No worry. Tomorrow, you, I go tell you your answer.",2576,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,So the father went to sleep.,1501..1529,BEN_36_Clever-Girl_MG__32,,,,"Mor-... the next day, the girl told her father that he should carry this bag of beans, boiled beans, that they'd cooked.",1532..1652,BEN_36_Clever-Girl_MG__33,,,,,,,,,,,,,Null,1501,,,So the father went to sleep.,"Mor-... the next day, the girl told her father that he should carry this bag of beans, boiled beans, that they'd cooked.",Papa con go sleep.,"Mor-... di next day, di girl con tell papa sey meh e carry dis bag of beans, boiled beans, di one wey de don cook.",,1501..1529,1532..1652,1373..1391,1394..1508,,,,,,,,,1501,1532,"Papa con go sleep. Mor-... di next day, di girl con tell papa sey meh e carry dis bag of beans, boiled beans, di one wey de don cook.",2578,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"Mor-... the next day, the girl told her father that he should carry this bag of beans, boiled beans, that they'd cooked.",1532..1652,BEN_36_Clever-Girl_MG__33,,,,He should take it and hide it at someone's place.,1655..1704,BEN_36_Clever-Girl_MG__34,,,,,,,,,,,,,Null,1532,,,"Mor-... the next day, the girl told her father that he should carry this bag of beans, boiled beans, that they'd cooked.",He should take it and hide it at someone's place.,"Mor-... di next day, di girl con tell papa sey meh e carry dis bag of beans, boiled beans, di one wey de don cook.",Meh e carry am go hide for someone place.,,1532..1652,1655..1704,1394..1508,1511..1552,,,,,,,,,1532,1655,"Mor-... di next day, di girl con tell papa sey meh e carry dis bag of beans, boiled beans, di one wey de don cook. Meh e carry am go hide for someone place.",2580,22,,
BEN_36_Clever-Girl_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,He should take it and hide it at someone's place.,1655..1704,BEN_36_Clever-Girl_MG__34,,,,Let him shout.,1707..1721,BEN_36_Clever-Girl_MG__35,,,,,,,,,,,,,Null,1655,,,He should take it and hide it at someone's place.,Let him shout.,Meh e carry am go hide for someone place.,Meh e dey shout.,,1655..1704,1707..1721,1511..1552,1555..1571,,,,,,,,,1655,1707,Meh e carry am go hide for someone place. Meh e dey shout.,2581,22,,
